location,name,dm,cost_date,dcp_food,dcp_paper,dcp_supplies,br_supplies,sales_tax_dcp,for_the_week_end,production,total_food_cost,total_paper_cost,flash_food_total
345684,"680 Centr Park Ave, Yonk",Irfan Mamsa,2025-08-14,10583.8,0,0,0,0,10583.8,164.27,10748.07,0,10748.07
332974,"132 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-08-14,3656.95,664.15,53.02,26.55,13.92,4388.04,145.99,3816.86,743.72,4674.76
303716,FAC Forest Dr LLC,Jasper Cureton,2025-08-14,939.96,166.96,35.7,0,2.86,1145.48,0,942.82,202.66,1145.48
346937,"1011 Wildw. Centr Dr, Col",Jasper Cureton,2025-08-14,2027.43,205.68,54.9,0,5.28,2293.29,0,2032.71,260.58,2293.29
365492,"497 N. Guignard, Sumter",Jasper Cureton,2025-08-14,1533.28,115.77,350.21,0,29.66,2028.92,0,1562.94,465.98,2028.92
351280,"2567 Broad Str, Sumter",Jasper Cureton,2025-08-14,2547.81,292.36,0,0,0,2840.17,0,2547.81,292.36,2840.17
351661,"937 Lake Murray Bl, Irmo",Nathan Stephenson,2025-08-14,0,0,129.74,0,9.68,147.99,0,9.68,129.74,147.99
358607,"5225 Sunset Blvd, Lex",Nathan Stephenson,2025-08-14,1068.56,150.13,55.85,0,2.32,1276.86,0,1070.88,205.98,1276.86
356134,"744 St. Andrews Rd, Col",Nathan Stephenson,2025-08-14,0,50.03,0,0,0,88.81,0,0,50.03,88.81
358048,,,2025-10-21,4988.48,435.7,188.58,0,9.13,5621.89,0,4997.61,624.28,5621.89
310249,"755 North Broadway, WP",Brad McAllister,2025-10-21,0,0,0,0,0,0,138.73,138.73,0,138.73
345229,"137 Wildey Str, Tarrytown",Brad McAllister,2025-10-21,0,0,0,0,0,0,183.79,183.79,0,183.79
330441,"42 Lake Str, WP",Brad McAllister,2025-10-21,0,0,0,0,0,0,210.92,210.92,0,210.92
344719,"80 N. State Rd, Br Man",Brad McAllister,2025-10-21,0,0,0,0,0,0,240.34,240.34,0,240.34
331260,"505A Bedford Rd, Pl",Brad McAllister,2025-10-21,0,0,0,0,0,0,163.97,163.97,0,163.97
348176,"25 North Salem Rd, CR",Brad McAllister,2025-10-21,1066.24,250.86,87.66,0,11.54,1416.3,179.43,1257.21,338.52,1595.73
330429,"570 Mamaroneck Ave, WP",Brad McAllister,2025-10-21,3773.19,1129.04,82.07,0,20.45,5004.75,522.52,4316.16,1211.11,5527.27
348508,"681 East Main Str, MK",Brad McAllister,2025-10-21,1685.61,548.39,204.28,0,5.75,2444.03,186.39,1877.75,752.67,2630.42
346154,"2 Washington Ave, Pl",Brad McAllister,2025-10-21,2148.81,538.48,386.03,0,2.76,3076.08,234.87,2386.44,924.51,3310.95
310225,5 Goldens Bridge,Brad McAllister,2025-10-21,1903.41,644.23,93.89,0,13.34,2654.87,224.68,2141.43,738.12,2879.55
345300,"425 Central Park Ave, WP",Brad McAllister,2025-10-21,2651.97,541.34,32.22,0,4.46,3229.99,138.44,2794.87,573.56,3368.43
345194,"1551 Laurens Rd, Greenv",Brianna Royster,2025-10-21,3669.19,510.85,56.59,0,3.08,4239.71,0,3672.27,567.44,4239.71
345207,"101 Parkway , Greenville",Brianna Royster,2025-10-21,3174.03,205.75,270.72,0,11.64,3662.14,0,3185.67,476.47,3662.14
352435,"2417 Reidville Rd, Spart.",Brianna Royster,2025-10-21,3733.85,506.56,122.82,0,14.05,4377.28,0,3747.9,629.38,4377.28
351546,"549 Knox Abbott Dr, Cayce",Cristal Romo,2025-10-21,3588.62,579.72,60.1,0,7.07,4235.51,0,3595.69,639.82,4235.51
310000,"646 North Ave,New Rochelle",Dan Castriota,2025-10-21,0,0,0,0,0,0,402.88,402.88,0,402.88
351044,"1481 Weaver Rd, Scarsdale",Dan Castriota,2025-10-21,0,0,0,0,0,0,0,0,0,0
351953,"1333 North Ave, NR",Dan Castriota,2025-10-21,0,0,0,0,0,0,182.47,182.47,0,182.47
302692,"302692 -50 Mamaroneck Ave, WP",Dan Castriota,2025-10-21,0,0,0,0,0,0,294.04,294.04,0,294.04
300241,"300241 -260 Halstead Ave, Harrison",Dan Castriota,2025-10-21,0,0,0,0,0,0,361.43,361.43,0,361.43
345003,"10 Depot Way, Scarsdale",Dan Castriota,2025-10-21,2010.26,488.11,-10.08,0,2.43,2490.72,204.8,2217.49,478.03,2695.52
335687,"38 Mill Rd, Eastchester",Dan Castriota,2025-10-21,4793.99,1183.39,133.72,0,15.41,6126.51,388.16,5197.56,1317.11,6514.67
332150,"1780 East Gun Hill Rd, Bx",Imran Tayyab,2025-10-21,0,0,0,0,0,0,249.39,249.39,0,249.39
338698,"2241 Southern Blvd, Bronx",Imran Tayyab,2025-10-21,0,0,0,0,0,0,215.09,215.09,0,215.09
304622,"4090 Boston Post Rd, Bronx",Imran Tayyab,2025-10-21,0,0,0,0,0,0,343.81,343.81,0,343.81
335404,"East Sanford Blvd, Mt.Vern",Imran Tayyab,2025-10-21,0,0,0,0,0,0,138.51,138.51,0,138.51
340462,"1040 Westch. Ave, Bronx",Imran Tayyab,2025-10-21,0,0,0,0,0,0,223.42,223.42,0,223.42
332974,"132 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-10-21,0,0,0,0,0,0,186.8,186.8,0,186.8
348518,"433 Lincoln Ave, Pelham",Irfan Mamsa,2025-10-21,0,0,0,0,0,0,173.8,173.8,0,173.8
354655,"1 Pallisade Ave, Getty Sq",Irfan Mamsa,2025-10-21,0,0,0,0,0,0,68.61,68.61,0,68.61
347066,"433 Riverdale Ave, Yonkers",Irfan Mamsa,2025-10-21,0,0,0,0,0,0,156.54,156.54,0,156.54
349796,"296 McLean Ave, Yonkers",Irfan Mamsa,2025-10-21,0,0,0,0,0,0,152.19,152.19,0,152.19
307075,"132 Tuckahoe Road, Yonkers",Irfan Mamsa,2025-10-21,3563.88,600.79,192.46,0,13.11,4370.24,186.67,3763.66,793.25,4556.91
359494,"987 Cent Park Ave, Yonk",Irfan Mamsa,2025-10-21,4420.76,713.63,445.6,0,21.2,5601.19,261.45,4703.41,1159.23,5862.64
330187,"2248 Centr Park Ave, Yonk",Irfan Mamsa,2025-10-21,4722.5,940.32,643.28,0,5.09,6311.19,216.49,4944.08,1583.6,6527.68
331196,"710 McLean Ave, Yonkers",Irfan Mamsa,2025-10-21,3543.08,760.8,-8.33,0,1.98,4297.53,155.5,3700.56,752.47,4453.03
340194,FAC 2365 CPA LLC,Irfan Mamsa,2025-10-21,2017.56,561.92,294.03,0,10.95,2884.46,112.96,2141.47,855.95,2997.42
332915,"851 Yonkers Ave, Yonkers",Irfan Mamsa,2025-10-21,2888.78,655.85,17.19,0,3.73,3565.55,226.47,3118.98,673.04,3792.02
332995,"850 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-10-21,3429.36,927.32,191.71,0,15.45,4563.84,261.29,3706.1,1119.03,4825.13
345684,"680 Centr Park Ave, Yonk",Irfan Mamsa,2025-10-21,3974.29,785.3,214.61,0,3.88,4978.08,167.15,4145.32,999.91,5145.23
331991,"1591 Centr Park Ave, Yonk",Irfan Mamsa,2025-10-21,3721.15,481.16,226.21,0,22.04,4450.56,156.33,3899.52,707.37,4606.89
346516,"1068 Tiger Blvd, Clemson",Kayle Cash,2025-10-21,3036.1,317.47,58.53,0,3.9,3416,0,3040,376,3416
345195,"520 North US Hwy, TR",Kayle Cash,2025-10-21,3480.34,540.69,261.27,0,10.96,4293.26,0,3491.3,801.96,4293.26
344963,"1131 W. Wade Hamp Bl, Grr",Kayle Cash,2025-10-21,2219.39,503.95,16.84,0,4.38,2744.56,0,2223.77,520.79,2744.56
358607,"5225 Sunset Blvd, Lex",Nathan Stephenson,2025-10-21,2446.6,493.13,300.79,0,18.71,3259.23,0,2465.31,793.92,3259.23
363726,"2263 Augusta Rd, W.Columbi",Robin Russell,2025-10-21,2301.29,514.71,42.15,0,6.46,2864.61,0,2307.75,556.86,2864.61
356128,,,2025-09-17,5901.17,683.84,40.14,0,2.39,6627.54,0,5903.56,723.98,6627.54
358048,,,2025-09-17,4790.04,636.82,122.91,0,5.04,5554.81,0,4795.08,759.73,5554.81
355496,,,2025-09-17,2917.11,302.09,272.87,0,14.45,3506.52,0,2931.56,574.96,3506.52
354043,,,2025-09-17,7110.64,1345.63,1343.84,0,60.05,9860.16,0,7170.69,2689.47,9860.16
355212,,,2025-09-17,3176.42,286.18,522.65,0,10.84,3996.09,0,3187.26,808.83,3996.09
310225,5 Goldens Bridge,Brad McAllister,2025-09-17,0,0,0,0,0,0,143.43,143.43,0,143.43
345229,"137 Wildey Str, Tarrytown",Brad McAllister,2025-09-17,0,0,0,0,0,0,164.91,164.91,0,164.91
346154,"2 Washington Ave, Pl",Brad McAllister,2025-09-17,0,0,0,0,0,0,179.98,179.98,0,179.98
331260,"505A Bedford Rd, Pl",Brad McAllister,2025-09-17,0,0,0,0,0,0,123.37,123.37,0,123.37
344719,"80 N. State Rd, Br Man",Brad McAllister,2025-09-17,0,0,0,0,0,0,203.03,203.03,0,203.03
310249,"755 North Broadway, WP",Brad McAllister,2025-09-17,0,0,0,0,0,0,106.93,106.93,0,106.93
348508,"681 East Main Str, MK",Brad McAllister,2025-09-17,0,0,0,0,0,0,186.35,186.35,0,186.35
330429,"570 Mamaroneck Ave, WP",Brad McAllister,2025-09-17,0,0,0,0,0,0,496.19,496.19,0,496.19
348176,"25 North Salem Rd, CR",Brad McAllister,2025-09-17,0,0,0,0,0,0,125.67,125.67,0,125.67
345300,"425 Central Park Ave, WP",Brad McAllister,2025-09-17,0,0,0,0,0,0,130.21,130.21,0,130.21
330441,"42 Lake Str, WP",Brad McAllister,2025-09-17,0,0,0,0,0,0,152.86,152.86,0,152.86
330220,"1779 Woodruff Rd, Greenv",Brianna Royster,2025-09-17,2353.95,411.4,291.17,0,20.05,3076.57,0,2374,702.57,3076.57
346538,"697 Fairway Rd, Simps.",Brianna Royster,2025-09-17,2179.55,415.96,856.05,0,1.35,3452.91,0,2180.9,1272.01,3452.91
349940,"101 S. Main Str, Mauldin",Brianna Royster,2025-09-17,3037.14,979.54,585.09,0,21.19,4622.96,0,3058.33,1564.63,4622.96
346640,"1520 East Main Str, Duncan",Brianna Royster,2025-09-17,4304.26,698.68,63.15,0,6.03,5072.12,0,4310.29,761.83,5072.12
345003,"10 Depot Way, Scarsdale",Dan Castriota,2025-09-17,0,0,0,0,0,0,181.81,181.81,0,181.81
300241,"300241 -260 Halstead Ave, Harrison",Dan Castriota,2025-09-17,0,0,0,0,0,0,286.06,286.06,0,286.06
351953,"1333 North Ave, NR",Dan Castriota,2025-09-17,0,0,0,0,0,0,174.36,174.36,0,174.36
335687,"38 Mill Rd, Eastchester",Dan Castriota,2025-09-17,0,0,0,0,0,0,351.79,351.79,0,351.79
310000,"646 North Ave,New Rochelle",Dan Castriota,2025-09-17,0,0,0,0,0,0,334.12,334.12,0,334.12
302692,"302692 -50 Mamaroneck Ave, WP",Dan Castriota,2025-09-17,0,0,0,0,0,0,289.38,289.38,0,289.38
351044,"1481 Weaver Rd, Scarsdale",Dan Castriota,2025-09-17,0,0,0,0,0,0,168.96,168.96,0,168.96
340462,"1040 Westch. Ave, Bronx",Imran Tayyab,2025-09-17,0,0,0,0,0,0,190.22,190.22,0,190.22
338698,"2241 Southern Blvd, Bronx",Imran Tayyab,2025-09-17,0,0,0,0,0,0,129.51,129.51,0,129.51
335404,"East Sanford Blvd, Mt.Vern",Imran Tayyab,2025-09-17,0,0,0,0,0,0,108.85,108.85,0,108.85
304622,"4090 Boston Post Rd, Bronx",Imran Tayyab,2025-09-17,0,0,0,0,0,0,311.57,311.57,0,311.57
332150,"1780 East Gun Hill Rd, Bx",Imran Tayyab,2025-09-17,0,0,0,0,0,0,222.48,222.48,0,222.48
331196,"710 McLean Ave, Yonkers",Irfan Mamsa,2025-09-17,0,0,0,0,0,0,137.12,137.12,0,137.12
359494,"987 Cent Park Ave, Yonk",Irfan Mamsa,2025-09-17,0,0,0,0,0,0,236.07,236.07,0,236.07
340194,FAC 2365 CPA LLC,Irfan Mamsa,2025-09-17,0,0,0,0,0,0,107.19,107.19,0,107.19
332915,"851 Yonkers Ave, Yonkers",Irfan Mamsa,2025-09-17,0,0,0,0,0,0,212.56,212.56,0,212.56
348518,"433 Lincoln Ave, Pelham",Irfan Mamsa,2025-09-17,0,0,0,0,0,0,180.88,180.88,0,180.88
354655,"1 Pallisade Ave, Getty Sq",Irfan Mamsa,2025-09-17,0,0,0,0,0,0,117.28,117.28,0,117.28
349796,"296 McLean Ave, Yonkers",Irfan Mamsa,2025-09-17,0,0,0,0,0,0,141.12,141.12,0,141.12
345684,"680 Centr Park Ave, Yonk",Irfan Mamsa,2025-09-17,0,0,0,0,0,0,155.59,155.59,0,155.59
332974,"132 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-09-17,0,0,0,0,0,0,150.5,150.5,0,150.5
347066,"433 Riverdale Ave, Yonkers",Irfan Mamsa,2025-09-17,0,0,0,0,0,0,151.58,151.58,0,151.58
331991,"1591 Centr Park Ave, Yonk",Irfan Mamsa,2025-09-17,0,0,0,0,0,0,171.89,171.89,0,171.89
332995,"850 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-09-17,0,0,0,0,0,0,189,189,0,189
307075,"132 Tuckahoe Road, Yonkers",Irfan Mamsa,2025-09-17,0,0,0,0,0,0,166.19,166.19,0,166.19
330187,"2248 Centr Park Ave, Yonk",Irfan Mamsa,2025-09-17,0,0,0,0,0,0,184.22,184.22,0,184.22
350605,235 Blythewood Rd,Jasper Cureton,2025-09-17,3959.96,605.97,64.7,0,6.07,4636.7,0,3966.03,670.67,4636.7
350096,"2933 N. Main Str, Anderson",Kayle Cash,2025-09-17,3429.44,361.65,74.71,0,7.06,3872.86,0,3436.5,436.36,3872.86
356749,"3421 Hwy153, Powdersville",Kayle Cash,2025-09-17,3541.72,554.79,555.69,0,6.29,4658.49,0,3548.01,1110.48,4658.49
345196,"2903 N. Pleas. Dr, Greenv",Kayle Cash,2025-09-17,1680.61,324.93,200.99,0,3.86,2210.39,0,1684.47,525.92,2210.39
302065,"2423 Wade Hampt Bl, Greenv",Kayle Cash,2025-09-17,2432.69,506.81,553.17,0,0.67,3493.34,0,2433.36,1059.98,3493.34
351661,"937 Lake Murray Bl, Irmo",Nathan Stephenson,2025-09-17,3273.03,553.27,212.14,0,9.58,4048.02,0,3282.61,765.41,4048.02
356134,"744 St. Andrews Rd, Col",Nathan Stephenson,2025-09-17,2447.92,363.99,142.78,0,16.18,2970.87,0,2464.1,506.77,2970.87
358804,"1131 Duth Fork Rd, Irmo",Nathan Stephenson,2025-09-17,2598.39,665.56,57.29,0,9.77,3331.01,0,2608.16,722.85,3331.01
350817,"1123 S. Lake Dr, Lexington",Nathan Stephenson,2025-09-17,2441.51,457.31,68.41,0,5.51,2972.74,0,2447.02,525.72,2972.74
351286,"3303 Devine Str, Col",Robin Russell,2025-09-17,2940.48,392.99,-11.88,0,1.77,3323.36,0,2942.25,381.11,3323.36
358048,,,2025-11-04,4694.05,565.81,114.16,0,2.07,5376.09,0,4696.12,679.97,5376.09
348508,"681 East Main Str, MK",Brad McAllister,2025-11-04,1698.14,391.78,-13.91,0,0,2076.01,170.73,1868.87,377.87,2246.74
331260,"505A Bedford Rd, Pl",Brad McAllister,2025-11-04,0,0,0,0,0,0,212.28,212.28,0,212.28
344719,"80 N. State Rd, Br Man",Brad McAllister,2025-11-04,0,0,0,0,0,0,225.28,225.28,0,225.28
345229,"137 Wildey Str, Tarrytown",Brad McAllister,2025-11-04,0,0,0,0,0,0,197.86,197.86,0,197.86
330441,"42 Lake Str, WP",Brad McAllister,2025-11-04,0,0,0,0,0,0,200.45,200.45,0,200.45
310249,"755 North Broadway, WP",Brad McAllister,2025-11-04,0,0,0,0,0,0,118.82,118.82,0,118.82
346154,"2 Washington Ave, Pl",Brad McAllister,2025-11-04,2574.92,678.33,-6.04,0,10.82,3258.03,218.9,2804.64,672.29,3476.93
310225,5 Goldens Bridge,Brad McAllister,2025-11-04,1851.44,592.54,13.94,0,3.56,2461.48,226.87,2081.87,606.48,2688.35
348176,"25 North Salem Rd, CR",Brad McAllister,2025-11-04,1604.19,376.26,55.53,0,2.66,2038.64,219.62,1826.47,431.79,2258.26
345300,"425 Central Park Ave, WP",Brad McAllister,2025-11-04,2735.2,461.91,-1.16,0,2.66,3198.61,124.41,2862.27,460.75,3323.02
330429,"570 Mamaroneck Ave, WP",Brad McAllister,2025-11-04,3682.36,927.35,289.12,0,16.68,4915.51,486.61,4185.65,1216.47,5402.12
345194,"1551 Laurens Rd, Greenv",Brianna Royster,2025-11-04,3007.5,647.37,165.58,0,3.1,3823.55,0,3010.6,812.95,3823.55
345207,"101 Parkway , Greenville",Brianna Royster,2025-11-04,2804.72,412.31,569.9,0,4.96,3791.89,0,2809.68,982.21,3791.89
352435,"2417 Reidville Rd, Spart.",Brianna Royster,2025-11-04,3492.89,614.89,261.29,0,7.87,4376.94,0,3500.76,876.18,4376.94
356343,"722 Grove Rd, Greenville",Brianna Royster,2025-11-04,3593.73,612.52,296.74,0,7.19,4510.18,0,3600.92,909.26,4510.18
351546,"549 Knox Abbott Dr, Cayce",Cristal Romo,2025-11-04,4197.68,461.44,38.42,0,5.95,4703.49,0,4203.63,499.86,4703.49
351044,"1481 Weaver Rd, Scarsdale",Dan Castriota,2025-11-04,0,0,0,0,0,0,0,0,0,0
310000,"646 North Ave,New Rochelle",Dan Castriota,2025-11-04,288.42,0,0,0,0,288.42,411.17,699.59,0,699.59
302692,"302692 -50 Mamaroneck Ave, WP",Dan Castriota,2025-11-04,0,0,0,0,0,0,230.14,230.14,0,230.14
300241,"300241 -260 Halstead Ave, Harrison",Dan Castriota,2025-11-04,0,0,0,0,0,0,368.19,368.19,0,368.19
351953,"1333 North Ave, NR",Dan Castriota,2025-11-04,0,0,0,0,0,0,156.76,156.76,0,156.76
335687,"38 Mill Rd, Eastchester",Dan Castriota,2025-11-04,5845.41,1255.68,297.03,0,10.06,7408.18,405.45,6260.92,1552.71,7813.63
345003,"10 Depot Way, Scarsdale",Dan Castriota,2025-11-04,1809.27,557.17,387.92,0,27.04,2781.4,151.67,1987.98,945.09,2933.07
304622,"4090 Boston Post Rd, Bronx",Imran Tayyab,2025-11-04,0,0,0,0,0,0,348.92,348.92,0,348.92
338698,"2241 Southern Blvd, Bronx",Imran Tayyab,2025-11-04,0,0,0,0,0,0,227.45,227.45,0,227.45
335404,"East Sanford Blvd, Mt.Vern",Imran Tayyab,2025-11-04,0,0,0,0,0,0,119.4,119.4,0,119.4
340462,"1040 Westch. Ave, Bronx",Imran Tayyab,2025-11-04,0,0,0,0,0,0,250.99,250.99,0,250.99
332150,"1780 East Gun Hill Rd, Bx",Imran Tayyab,2025-11-04,0,0,0,0,0,0,233.71,233.71,0,233.71
347066,"433 Riverdale Ave, Yonkers",Irfan Mamsa,2025-11-04,0,0,0,0,0,0,159.92,159.92,0,159.92
349796,"296 McLean Ave, Yonkers",Irfan Mamsa,2025-11-04,0,0,0,0,0,0,134.07,134.07,0,134.07
348518,"433 Lincoln Ave, Pelham",Irfan Mamsa,2025-11-04,0,0,0,0,0,0,166.32,166.32,0,166.32
332974,"132 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-11-04,0,0,0,0,0,0,184.94,184.94,0,184.94
354655,"1 Pallisade Ave, Getty Sq",Irfan Mamsa,2025-11-04,0,0,0,0,0,0,195.46,195.46,0,195.46
340194,FAC 2365 CPA LLC,Irfan Mamsa,2025-11-04,2150.7,373.3,566.26,0,10.76,3101.02,123.35,2284.81,939.56,3224.37
359494,"987 Cent Park Ave, Yonk",Irfan Mamsa,2025-11-04,5646.95,1037.05,555.79,0,16.34,7256.13,249.03,5912.32,1592.84,7505.16
330187,"2248 Centr Park Ave, Yonk",Irfan Mamsa,2025-11-04,4528.14,839.78,409.79,100.54,26.48,5804.19,221.44,4776.06,1350.11,6223.56
331196,"710 McLean Ave, Yonkers",Irfan Mamsa,2025-11-04,3623.81,563.14,428.31,0,7.04,4622.3,193.02,3823.87,991.45,4815.32
331991,"1591 Centr Park Ave, Yonk",Irfan Mamsa,2025-11-04,3935.41,603.91,1082.33,0,24.87,5646.52,142.21,4102.49,1686.24,5788.73
345684,"680 Centr Park Ave, Yonk",Irfan Mamsa,2025-11-04,4058.42,824.95,84.83,0,5.53,4973.73,222.09,4286.04,909.78,5195.82
332995,"850 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-11-04,3070.79,855.35,310.03,0,7.81,4243.98,219.39,3297.99,1165.38,4463.37
332915,"851 Yonkers Ave, Yonkers",Irfan Mamsa,2025-11-04,2974.32,779.86,50.61,0,8.77,3813.56,226.4,3209.49,830.47,4039.96
307075,"132 Tuckahoe Road, Yonkers",Irfan Mamsa,2025-11-04,4067.62,684.42,22.43,0,9.91,4784.38,243.34,4320.87,706.85,5027.72
346516,"1068 Tiger Blvd, Clemson",Kayle Cash,2025-11-04,2709.83,550.33,233.36,0,17.58,3511.1,0,2727.41,783.69,3511.1
344963,"1131 W. Wade Hamp Bl, Grr",Kayle Cash,2025-11-04,3045.73,402.35,113.52,0,0.65,3562.25,0,3046.38,515.87,3562.25
345195,"520 North US Hwy, TR",Kayle Cash,2025-11-04,3833,685.44,136.78,0,10.47,4665.69,0,3843.47,822.22,4665.69
363726,"2263 Augusta Rd, W.Columbi",Robin Russell,2025-11-04,2371.46,469.02,242.33,0,17.14,3099.95,0,2388.6,711.35,3099.95
355668,,,2025-08-22,2801.92,479.58,57.1,0,2.03,3340.63,0,2803.95,536.68,3340.63
348508,"681 East Main Str, MK",Brad McAllister,2025-08-22,0,0,0,0,0,0,184.81,184.81,0,184.81
345300,"425 Central Park Ave, WP",Brad McAllister,2025-08-22,0,0,0,0,0,0,153.24,153.24,0,153.24
310225,5 Goldens Bridge,Brad McAllister,2025-08-22,0,0,0,0,0,0,157.4,157.4,0,157.4
344719,"80 N. State Rd, Br Man",Brad McAllister,2025-08-22,0,0,0,0,0,0,225.48,225.48,0,225.48
348176,"25 North Salem Rd, CR",Brad McAllister,2025-08-22,0,0,0,0,0,0,130.93,130.93,0,130.93
346154,"2 Washington Ave, Pl",Brad McAllister,2025-08-22,0,0,0,0,0,0,236.39,236.39,0,236.39
330441,"42 Lake Str, WP",Brad McAllister,2025-08-22,2868.3,520.65,22.07,0,2.76,3413.78,264.09,3135.15,542.72,3677.87
331260,"505A Bedford Rd, Pl",Brad McAllister,2025-08-22,1750.35,217.96,35.2,0,7.94,2011.45,138.19,1896.48,253.16,2149.64
345229,"137 Wildey Str, Tarrytown",Brad McAllister,2025-08-22,3642.03,561.67,27.49,0,17.4,4248.59,192.65,3852.08,589.16,4441.24
330429,"570 Mamaroneck Ave, WP",Brad McAllister,2025-08-22,2917.23,523.91,28.44,0,5.65,3475.23,536.14,3459.02,552.35,4011.37
310249,"755 North Broadway, WP",Brad McAllister,2025-08-22,3108.84,591.78,26.99,0,7.33,3734.94,152.64,3268.81,618.77,3887.58
351953,"1333 North Ave, NR",Dan Castriota,2025-08-22,0,0,0,0,0,0,147.47,147.47,0,147.47
345003,"10 Depot Way, Scarsdale",Dan Castriota,2025-08-22,0,0,0,0,0,0,210.52,210.52,0,210.52
335687,"38 Mill Rd, Eastchester",Dan Castriota,2025-08-22,0,0,0,0,0,0,445.11,445.11,0,445.11
351044,"1481 Weaver Rd, Scarsdale",Dan Castriota,2025-08-22,2363.29,456.02,66.26,0,5.48,2891.05,201.88,2570.65,522.28,3092.93
300241,"300241 -260 Halstead Ave, Harrison",Dan Castriota,2025-08-22,2771.66,563.68,118.7,0,12.76,3466.8,331.85,3116.27,682.38,3798.65
302692,"302692 -50 Mamaroneck Ave, WP",Dan Castriota,2025-08-22,3252.29,474.18,62.05,0,10.39,3798.91,266.78,3529.46,536.23,4065.69
304622,"4090 Boston Post Rd, Bronx",Imran Tayyab,2025-08-22,0,0,0,0,0,0,328.53,328.53,0,328.53
332150,"1780 East Gun Hill Rd, Bx",Imran Tayyab,2025-08-22,0,0,0,0,0,0,255.85,255.85,0,255.85
335404,"East Sanford Blvd, Mt.Vern",Imran Tayyab,2025-08-22,0,0,0,0,0,0,114.26,114.26,0,114.26
338698,"2241 Southern Blvd, Bronx",Imran Tayyab,2025-08-22,0,0,0,0,0,0,200.31,200.31,0,200.31
340462,"1040 Westch. Ave, Bronx",Imran Tayyab,2025-08-22,4493.99,773.89,85.88,0,15.76,5369.52,190.44,4700.19,859.77,5559.96
330187,"2248 Centr Park Ave, Yonk",Irfan Mamsa,2025-08-22,0,0,0,0,0,0,181.23,181.23,0,181.23
354655,"1 Pallisade Ave, Getty Sq",Irfan Mamsa,2025-08-22,0,0,0,0,0,0,125.66,125.66,0,125.66
348518,"433 Lincoln Ave, Pelham",Irfan Mamsa,2025-08-22,0,0,0,0,0,0,209.8,209.8,0,209.8
347066,"433 Riverdale Ave, Yonkers",Irfan Mamsa,2025-08-22,0,0,0,0,0,0,182.1,182.1,0,182.1
349796,"296 McLean Ave, Yonkers",Irfan Mamsa,2025-08-22,0,0,0,0,0,0,144.78,144.78,0,144.78
307075,"132 Tuckahoe Road, Yonkers",Irfan Mamsa,2025-08-22,0,0,0,0,0,0,190.5,190.5,0,190.5
332974,"132 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-08-22,0,0,0,0,0,0,160.07,160.07,0,160.07
332915,"851 Yonkers Ave, Yonkers",Irfan Mamsa,2025-08-22,0,0,0,0,0,0,224.17,224.17,0,224.17
345684,"680 Centr Park Ave, Yonk",Irfan Mamsa,2025-08-22,0,0,0,0,0,0,175.72,175.72,0,175.72
331991,"1591 Centr Park Ave, Yonk",Irfan Mamsa,2025-08-22,0,0,0,0,0,0,118.84,118.84,0,118.84
331196,"710 McLean Ave, Yonkers",Irfan Mamsa,2025-08-22,0,0,0,0,0,0,162.65,162.65,0,162.65
340194,FAC 2365 CPA LLC,Irfan Mamsa,2025-08-22,0,0,0,0,0,0,119.17,119.17,0,119.17
359494,"987 Cent Park Ave, Yonk",Irfan Mamsa,2025-08-22,2879.49,266.83,49.19,0,3.25,3198.76,284.91,3167.65,316.02,3483.67
332995,"850 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-08-22,1896.24,107.04,34.67,0,4.95,2042.9,226.65,2127.84,141.71,2269.55
345551,"5308 Calh Mem Hwy, Easley",Kayle Cash,2025-08-22,2929.99,280.72,180.12,0,12.61,3403.44,0,2942.6,460.84,3403.44
344963,"1131 W. Wade Hamp Bl, Grr",Kayle Cash,2025-08-22,3012.47,520.55,111.81,0,7.86,3652.69,0,3020.33,632.36,3652.69
346516,"1068 Tiger Blvd, Clemson",Kayle Cash,2025-08-22,2507.35,490,123.87,0,9.09,3130.31,0,2516.44,613.87,3130.31
358607,"5225 Sunset Blvd, Lex",Nathan Stephenson,2025-08-22,1378.98,122.18,12.55,0,1.56,1515.27,0,1380.54,134.73,1515.27
354424,"2871 Sunset Blvd, Lex Med",Nathan Stephenson,2025-08-22,2533.01,329.4,134.49,0,11.23,3008.13,0,2544.24,463.89,3008.13
330441,"42 Lake Str, WP",Brad McAllister,2025-12-11,0,0,0,0,0,0,198.09,198.09,0,198.09
344719,"80 N. State Rd, Br Man",Brad McAllister,2025-12-11,0,0,0,0,0,0,199.98,199.98,0,199.98
345300,"425 Central Park Ave, WP",Brad McAllister,2025-12-11,0,0,0,0,0,0,141.2,141.2,0,141.2
310249,"755 North Broadway, WP",Brad McAllister,2025-12-11,0,0,0,0,0,0,114.42,114.42,0,114.42
310225,5 Goldens Bridge,Brad McAllister,2025-12-11,0,0,0,0,0,0,160.02,160.02,0,160.02
